time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2000000000000006,-0.15314725372360832,0.1400357573734702,11.467353795653661,0.0772718103214256,0.030075027712210378,0.0,-0.3311993580582459,0.43026348483557314,2.4009899609638987,0.057885648367225255,-0.040212057634577594,0.0,441.3073213028323,440.22527806959584,440.11908930300467,439.21106619104944
1.2600000000000007,-0.17372990200088603,0.16771062746923868,11.617517095632948,0.0819874670393883,0.028101201749146654,0.0,-0.3546384366186157,0.4927620912902291,2.603959101930618,0.044415754806503886,-0.0340564268497696,0.0,474.69868667841865,475.17019363540203,475.0575890041834,474.02534045203214
1.3200000000000007,-0.19575904571519012,0.19948800428456576,11.782650301466914,0.08829919990787882,0.02758067477931725,0.0,-0.37959898434902906,0.5672750765191711,2.89968316731893,0.022261934299585513,-0.048828045925833494,0.0,502.3765790427054,501.30381149534617,503.58014899429605,501.9756268130904
1.3800000000000008,-0.21903419177492722,0.2351532016191527,11.957182208358814,0.0940115636234573,0.02505917029728888,0.0,-0.3960074683447481,0.6220904744486094,2.917941700157281,-0.001886685847499384,-0.04292746230722918,0.0,419.4648564330347,419.975510439247,420.7115968044379,418.6154139025988
1.4400000000000008,-0.24326460731348049,0.27414968270242357,12.13238164652869,0.0939207217900746,0.030036595115984888,0.0,-0.41213907771100317,0.677771529904645,2.9219991009790633,-0.0010561152696497266,-0.07425764704869614,0.0,415.96992664113304,413.2149621953952,415.64622563149334,415.71904558667836
1.5000000000000009,-0.26872144329674674,0.31711955477003195,12.314573990861074,0.09387982257657956,0.026659029901496822,0.0,-0.4359846996105645,0.7544846408809819,3.150467499395679,-0.0002223387095416664,-0.06402180476698528,0.0,485.04179453983835,485.80651191324046,484.6861429257905,484.74881895513505
1.560000000000001,-0.29538306143211235,0.3641029384840618,12.504244300431475,0.09392545038966738,0.028391063973996822,0.0,-0.45291720897221394,0.811612538364666,3.1717937630475745,0.001495950812138317,-0.09111128683086264,0.0,422.9866568235495,420.64268258197603,422.90544960092336,423.05342505030575
1.620000000000001,-0.32315999837596204,0.4145547678413974,12.695622151700139,0.09457043825724565,0.045482894896207604,0.0,-0.47460918718979267,0.8701388824431946,3.207271479925777,0.00854630412271461,-0.14435486977750633,0.0,429.92637523675467,425.37982549212774,426.6434615518202,427.24494786021
1.680000000000001,-0.35261611719940644,0.46884849193118705,12.892504700292122,0.09508251313150318,0.036815533087364294,0.0,-0.5063024789192774,0.9396570923768105,3.355072498642485,0.008510604007763252,-0.14640077905022725,0.0,462.34227355082265,462.1622678234701,463.8329732414405,463.830046403494
1.740000000000001,-0.38377470300857747,0.5273222515028172,13.098036959547198,0.10108107883509287,0.028047384694242616,0.0,-0.531361793932488,1.0100401499512779,3.495526446182691,0.03300086403753312,-0.14943209175066202,0.0,461.6590079665243,461.4002590454951,460.9217133436158,462.8531515945307
